state_abbr,state_fips,county_name,is_metro,county_code,pop2023,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4
NC,37,Greene,0,079,20407,782.00,823.00,925.00,1189.00,1390.00
OH,39,Greene,1,057,167567,928.00,1009.00,1273.00,1651.00,1817.00
PA,42,Greene,0,059,35781,830.00,835.00,1096.00,1314.00,1451.00
TN,47,Greene,0,059,70399,638.00,797.00,925.00,1279.00,1420.00
VA,51,Greene,1,079,20631,1421.00,1602.00,1824.00,2218.00,2731.00
AZ,04,Greenlee,0,011,9483,798.00,970.00,1158.00,1388.00,1738.00
VA,51,Greensville,0,081,11373,764.00,769.00,1001.00,1392.00,1679.00
KY,21,Greenup,1,089,35853,848.00,853.00,973.00,1249.00,1410.00
SC,45,Greenville,1,045,528251,1166.00,1221.00,1339.00,1612.00,1943.00
KS,20,Greenwood,0,073,6001,643.00,668.00,877.00,1052.00,1276.00
SC,45,Greenwood,0,047,69309,703.00,757.00,934.00,1135.00,1275.00
OK,40,Greer,0,055,5531,705.00,732.00,937.00,1303.00,1343.00
TX,48,Gregg,1,183,124245,1007.00,1013.00,1199.00,1606.00,1694.00
SD,46,Gregory,0,053,3983,641.00,749.00,929.00,1242.00,1438.00
MS,28,Grenada,0,043,21474,690.00,694.00,911.00,1092.00,1206.00
ND,38,Griggs,0,039,2309,661.00,665.00,873.00,1076.00,1464.00
TX,48,Grimes,0,185,29442,830.00,853.00,1067.00,1287.00,1570.00
IL,17,Grundy,1,063,52624,1032.00,1118.00,1459.00,1979.00,2203.00
IA,19,Grundy,1,075,12351,725.00,801.00,1051.00,1357.00,1763.00
MO,29,Grundy,0,079,9878,660.00,677.00,888.00,1171.00,1353.00
TN,47,Grundy,0,061,13550,724.00,844.00,925.00,1162.00,1289.00
NM,35,Guadalupe,0,019,4413,723.00,791.00,973.00,1332.00,1569.00
TX,48,Guadalupe,1,187,173828,1077.00,1177.00,1426.00,1830.00,2132.00
GU,66,Guam,0,010,159358,1100.00,1211.00,1589.00,2226.00,2668.00
PR,72,Guánica Municipio,0,055,13682,414.00,433.00,475.00,661.00,717.00
PR,72,Guayama Municipio,1,057,36365,414.00,418.00,475.00,637.00,639.00
PR,72,Guayanilla Municipio,1,059,17670,423.00,443.00,486.00,664.00,673.00
PR,72,Guaynabo Municipio,1,061,89554,559.00,572.00,663.00,868.00,1046.00
OH,39,Guernsey,0,059,38409,737.00,742.00,973.00,1280.00,1574.00
NC,37,Guilford,1,081,539557,1159.00,1213.00,1330.00,1703.00,1960.00
FL,12,Gulf,0,045,15002,1289.00,1297.00,1702.00,2041.00,2253.00
CO,08,Gunnison,0,051,17018,1015.00,1149.00,1334.00,1855.00,2238.00
PR,72,Gurabo Municipio,1,063,40517,472.00,475.00,576.00,801.00,966.00
IA,19,Guthrie,1,077,10619,1063.00,1109.00,1318.00,1794.00,1841.00
GA,13,Gwinnett,1,135,957977,1585.00,1660.00,1820.00,2182.00,2605.00
SD,46,Haakon,0,055,1755,654.00,722.00,948.00,1206.00,1468.00
GA,13,Habersham,0,137,46326,850.00,855.00,1018.00,1357.00,1363.00
AK,02,Haines Borough,0,100,2079,945.00,1033.00,1321.00,1771.00,2088.00
AL,01,Hale,1,065,14742,966.00,972.00,1169.00,1490.00,1548.00
TX,48,Hale,0,189,32525,671.00,888.00,973.00,1304.00,1477.00
NC,37,Halifax,0,083,48772,638.00,742.00,925.00,1190.00,1367.00
VA,51,Halifax,0,083,34013,792.00,827.00,914.00,1167.00,1340.00
GA,13,Hall,1,139,204953,1177.00,1381.00,1514.00,1834.00,2127.00
NE,31,Hall,1,079,62575,867.00,978.00,1215.00,1530.00,2005.00
TX,48,Hall,0,191,2847,746.00,751.00,973.00,1353.00,1432.00
TN,47,Hamblen,1,063,64531,881.00,887.00,1135.00,1444.00,1827.00
FL,12,Hamilton,0,047,13492,855.00,875.00,981.00,1294.00,1299.00
IL,17,Hamilton,0,065,8008,632.00,727.00,916.00,1274.00,1308.00
IN,18,Hamilton,1,057,349527,1118.00,1267.00,1473.00,1907.00,2338.00
IA,19,Hamilton,0,079,14979,738.00,791.00,994.00,1192.00,1316.00
KS,20,Hamilton,0,075,2520,790.00,822.00,1079.00,1294.00,1570.00
NE,31,Hamilton,0,081,9400,666.00,824.00,961.00,1337.00,1594.00
NY,36,Hamilton,0,041,5090,1075.00,1089.00,1429.00,1713.00,1892.00
OH,39,Hamilton,1,061,827671,958.00,1051.00,1353.00,1785.00,1976.00
TN,47,Hamilton,1,065,367193,1211.00,1263.00,1390.00,1734.00,1853.00
TX,48,Hamilton,0,193,8244,737.00,742.00,973.00,1309.00,1432.00
SD,46,Hamlin,0,057,6196,641.00,708.00,929.00,1225.00,1230.00
MA,25,Hampden,1,013,14551,1219.00,1382.00,1734.00,2127.00,2296.00
MA,25,Hampshire,1,015,35472,1382.00,1580.00,2004.00,2504.00,2702.00
WV,54,Hampshire,1,027,23275,1133.00,1255.00,1573.00,1965.00,2639.00
VA,51,Hampton city,1,650,137217,1492.00,1512.00,1713.00,2376.00,2797.00
SC,45,Hampton,0,049,18890,678.00,720.00,902.00,1200.00,1411.00
GA,13,Hancock,0,141,8588,765.00,770.00,973.00,1252.00,1632.00
IL,17,Hancock,0,067,17582,632.00,791.00,916.00,1111.00,1213.00
IN,18,Hancock,1,059,80170,1118.00,1267.00,1473.00,1907.00,2338.00
IA,19,Hancock,0,081,10790,682.00,745.00,919.00,1170.00,1542.00
KY,21,Hancock,0,091,9058,769.00,774.00,1016.00,1345.00,1347.00
ME,23,Hancock,0,009,441,1227.00,1234.00,1501.00,2047.00,2055.00
MS,28,Hancock,1,045,46010,786.00,923.00,1140.00,1471.00,1612.00
OH,39,Hancock,0,063,75072,777.00,859.00,1127.00,1484.00,1693.00
TN,47,Hancock,0,067,6726,724.00,844.00,925.00,1109.00,1225.00
WV,54,Hancock,1,029,28907,752.00,757.00,973.00,1285.00,1482.00
SD,46,Hand,0,059,3075,641.00,788.00,929.00,1292.00,1438.00
VA,51,Hanover,1,085,110513,1442.00,1507.00,1655.00,2072.00,2553.00
TX,48,Hansford,0,195,5270,843.00,848.00,1113.00,1379.00,1474.00
SD,46,Hanson,0,061,3443,641.00,824.00,929.00,1292.00,1438.00
GA,13,Haralson,1,143,30178,838.00,844.00,1107.00,1345.00,1718.00
FL,12,Hardee,0,049,25528,1058.00,1064.00,1248.00,1691.00,2094.00
TN,47,Hardeman,0,069,25519,700.00,705.00,925.00,1286.00,1348.00
TX,48,Hardeman,0,197,3541,737.00,742.00,973.00,1220.00,1432.00
IL,17,Hardin,0,069,3665,632.00,698.00,916.00,1098.00,1308.00
IA,19,Hardin,0,083,16861,682.00,700.00,919.00,1208.00,1347.00
KY,21,Hardin,1,093,111005,841.00,846.00,1056.00,1469.00,1771.00
OH,39,Hardin,0,065,30622,806.00,811.00,973.00,1230.00,1373.00
TN,47,Hardin,0,071,26824,700.00,705.00,925.00,1220.00,1225.00
TX,48,Hardin,1,199,56576,892.00,898.00,1103.00,1446.00,1732.00
NM,35,Harding,0,021,671,773.00,853.00,1040.00,1424.00,1677.00
SD,46,Harding,0,063,1176,654.00,722.00,948.00,1206.00,1468.00
WV,54,Hardy,0,031,14249,715.00,784.00,932.00,1146.00,1263.00
MD,24,Harford,1,025,261059,1362.00,1511.00,1857.00,2358.00,2611.00
KY,21,Harlan,0,095,26589,694.00,699.00,866.00,1142.00,1147.00
NE,31,Harlan,0,083,3094,666.00,752.00,961.00,1268.00,1272.00
OK,40,Harmon,0,057,2499,705.00,732.00,937.00,1123.00,1572.00
NC,37,Harnett,0,085,134718,805.00,810.00,980.00,1363.00,1644.00
OR,41,Harney,0,025,7496,701.00,768.00,1008.00,1402.00,1691.00
KS,20,Harper,0,077,5457,643.00,740.00,877.00,1093.00,1276.00
OK,40,Harper,0,059,3272,705.00,732.00,937.00,1146.00,1343.00
GA,13,Harris,1,145,34914,895.00,939.00,1088.00,1445.00,1703.00
TX,48,Harris,1,201,4726177,1280.00,1323.00,1573.00,2116.00,2639.00
IN,18,Harrison,1,061,39684,966.00,1047.00,1272.00,1625.00,1891.00
IA,19,Harrison,1,085,14623,1090.00,1148.00,1368.00,1813.00,2046.00
KY,21,Harrison,0,097,18803,619.00,790.00,866.00,1204.00,1214.00
MS,28,Harrison,1,047,208748,786.00,923.00,1140.00,1471.00,1612.00
MO,29,Harrison,0,081,8190,660.00,677.00,888.00,1160.00,1176.00
OH,39,Harrison,0,067,14528,744.00,749.00,973.00,1283.00,1288.00
TX,48,Harrison,1,203,69098,869.00,960.00,1260.00,1511.00,1668.00
WV,54,Harrison,0,033,65862,770.00,843.00,955.00,1264.00,1466.00
VA,51,Harrisonburg city,1,660,51784,1050.00,1057.00,1322.00,1801.00,2125.00
GA,13,Hart,0,147,26110,816.00,821.00,1042.00,1249.00,1494.00
KY,21,Hart,0,099,19345,619.00,747.00,866.00,1077.00,1198.00
TX,48,Hartley,0,205,5369,878.00,902.00,1129.00,1489.00,1495.00
KS,20,Harvey,1,079,33959,782.00,849.00,1099.00,1444.00,1784.00
KS,20,Haskell,0,081,3735,643.00,668.00,877.00,1089.00,1276.00
OK,40,Haskell,0,061,11651,646.00,714.00,937.00,1147.00,1338.00
TX,48,Haskell,0,207,5408,756.00,778.00,973.00,1353.00,1550.00
PR,72,Hatillo Municipio,1,065,38330,437.00,440.00,510.00,699.00,787.00
HI,15,Hawaii,0,001,202163,1592.00,1603.00,2076.00,2622.00,3024.00
TN,47,Hawkins,1,073,57107,720.00,818.00,1044.00,1338.00,1464.00
NE,31,Hayes,0,085,919,666.00,732.00,961.00,1187.00,1284.00
TX,48,Hays,1,209,245351,1474.00,1562.00,1852.00,2347.00,2760.00
NC,37,Haywood,0,087,62152,1039.00,1122.00,1230.00,1475.00,1844.00
TN,47,Haywood,0,075,17806,700.00,705.00,925.00,1226.00,1417.00
GA,13,Heard,1,149,11489,1585.00,1660.00,1820.00,2182.00,2605.00
TX,48,Hemphill,0,211,3371,756.00,778.00,973.00,1353.00,1432.00
AR,05,Hempstead,0,057,20037,650.00,692.00,908.00,1188.00,1404.00
IL,17,Henderson,0,071,6374,632.00,698.00,916.00,1274.00,1308.00
KY,21,Henderson,0,101,44770,711.00,764.00,949.00,1220.00,1414.00
NC,37,Henderson,1,089,116469,1436.00,1674.00,1835.00,2231.00,3078.00
TN,47,Henderson,0,077,27845,724.00,742.00,925.00,1178.00,1289.00
TX,48,Henderson,0,213,82627,754.00,830.00,1009.00,1328.00,1494.00
IN,18,Hendricks,1,063,175639,1118.00,1267.00,1473.00,1907.00,2338.00
FL,12,Hendry,0,051,39902,1071.00,1077.00,1271.00,1567.00,1875.00
MN,27,Hennepin,1,053,1270787,1242.00,1405.00,1709.00,2262.00,2531.00
VA,51,Henrico,1,087,333120,1442.00,1507.00,1655.00,2072.00,2553.00
AL,01,Henry,1,067,17282,665.00,669.00,878.00,1078.00,1217.00
GA,13,Henry,1,151,240853,1585.00,1660.00,1820.00,2182.00,2605.00
IL,17,Henry,1,073,49157,817.00,928.00,1143.00,1498.00,1819.00
IN,18,Henry,0,065,48913,771.00,775.00,956.00,1146.00,1266.00
IA,19,Henry,0,087,20436,647.00,716.00,939.00,1242.00,1360.00
KY,21,Henry,1,103,15731,966.00,1047.00,1272.00,1625.00,1891.00
MO,29,Henry,0,083,22064,652.00,677.00,888.00,1171.00,1176.00
OH,39,Henry,0,069,27601,761.00,766.00,982.00,1303.00,1647.00
TN,47,Henry,0,079,32305,719.00,723.00,949.00,1138.00,1322.00
VA,51,Henry,0,089,50760,749.00,753.00,914.00,1096.00,1282.00
NY,36,Herkimer,1,043,60293,899.00,926.00,1172.00,1405.00,1623.00
FL,12,Hernando,1,053,196621,1593.00,1696.00,1977.00,2527.00,3077.00
NC,37,Hertford,0,091,21633,638.00,705.00,925.00,1210.00,1225.00
ND,38,Hettinger,0,041,2477,740.00,745.00,927.00,1149.00,1555.00
KY,21,Hickman,0,105,4491,619.00,660.00,866.00,1142.00,1147.00
TN,47,Hickman,1,081,24996,827.00,832.00,992.00,1277.00,1664.00
MO,29,Hickory,0,085,8452,660.00,796.00,888.00,1235.00,1320.00
NM,35,Hidalgo,0,023,4160,723.00,798.00,973.00,1353.00,1569.00
TX,48,Hidalgo,1,215,873167,842.00,847.00,1060.00,1376.00,1522.00
OH,39,Highland,0,071,43285,736.00,845.00,973.00,1167.00,1492.00
VA,51,Highland,0,091,2247,745.00,749.00,914.00,1233.00,1429.00
FL,12,Highlands,1,055,102339,876.00,1006.00,1271.00,1538.00,2017.00
MT,30,Hill,0,041,16238,980.00,1069.00,1307.00,1724.00,1731.00
TX,48,Hill,0,217,36138,705.00,802.00,1023.00,1397.00,1716.00
FL,12,Hillsborough,1,057,1468560,1593.00,1696.00,1977.00,2527.00,3077.00
NH,33,Hillsborough,1,011,11821,1467.00,1673.00,2127.00,2822.00,3001.00
MI,26,Hillsdale,0,059,45698,691.00,764.00,1002.00,1252.00,1327.00
MS,28,Hinds,1,049,226541,1091.00,1097.00,1288.00,1544.00,1705.00
CO,08,Hinsdale,0,053,911,867.00,873.00,1145.00,1461.00,1795.00
NE,31,Hitchcock,0,087,2620,666.00,732.00,961.00,1152.00,1496.00
OH,39,Hocking,1,073,28104,737.00,742.00,973.00,1338.00,1383.00
TX,48,Hockley,1,219,21495,848.00,854.00,973.00,1353.00,1632.00
KS,20,Hodgeman,0,083,1770,643.00,714.00,877.00,1220.00,1450.00
NC,37,Hoke,1,093,52612,756.00,761.00,998.00,1388.00,1674.00
FL,12,Holmes,0,059,19529,939.00,983.00,1078.00,1423.00,1427.00
MS,28,Holmes,1,051,16848,733.00,768.00,842.00,1111.00,1115.00
OH,39,Holmes,0,075,44273,736.00,742.00,973.00,1197.00,1288.00
MO,29,Holt,0,087,4274,660.00,677.00,888.00,1111.00,1373.00
NE,31,Holt,0,089,10149,663.00,802.00,961.00,1152.00,1284.00
HI,15,Honolulu,1,003,1010100,1877.00,2016.00,2642.00,3674.00,4432.00
TX,48,Hood,0,221,62459,1098.00,1237.00,1412.00,1693.00,2196.00
OR,41,Hood River,0,027,23965,1311.00,1436.00,1884.00,2620.00,3160.00
NE,31,Hooker,0,091,659,666.00,874.00,961.00,1187.00,1284.00
AK,02,Hoonah-Angoon Census Area,0,105,2329,1007.00,1113.00,1460.00,1751.00,1933.00
VA,51,Hopewell city,1,670,23046,1442.00,1507.00,1655.00,2072.00,2553.00
KY,21,Hopkins,0,107,45223,662.00,686.00,900.00,1163.00,1330.00
TX,48,Hopkins,0,223,37008,910.00,952.00,1115.00,1471.00,1476.00
PR,72,Hormigueros Municipio,1,067,15571,467.00,489.00,536.00,689.00,819.00
SC,45,Horry,1,051,356578,1145.00,1229.00,1465.00,1805.00,2111.00
AR,05,Hot Spring,0,059,33129,613.00,671.00,880.00,1155.00,1282.00
WY,56,Hot Springs,0,017,4616,729.00,734.00,963.00,1339.00,1577.00
MI,26,Houghton,0,061,37414,795.00,800.00,973.00,1353.00,1632.00
AL,01,Houston,1,069,107040,757.00,762.00,950.00,1288.00,1428.00
GA,13,Houston,1,153,164117,1106.00,1221.00,1362.00,1821.00,2148.00
MN,27,Houston,1,055,18826,804.00,889.00,1166.00,1515.00,1903.00
TN,47,Houston,0,083,8253,724.00,726.00,925.00,1253.00,1552.00
TX,48,Houston,0,225,22107,740.00,745.00,978.00,1204.00,1295.00
AR,05,Howard,0,061,12779,632.00,673.00,883.00,1059.00,1272.00
IN,18,Howard,1,067,83452,884.00,890.00,1123.00,1388.00,1567.00
IA,19,Howard,0,089,9479,682.00,838.00,919.00,1278.00,1476.00
MD,24,Howard,1,027,332011,1362.00,1511.00,1857.00,2358.00,2611.00
MO,29,Howard,1,089,10142,720.00,796.00,1044.00,1252.00,1382.00
NE,31,Howard,1,093,6476,752.00,910.00,1049.00,1258.00,1389.00
TX,48,Howard,0,227,34488,918.00,924.00,1173.00,1406.00,1726.00
MO,29,Howell,0,091,39960,612.00,677.00,888.00,1224.00,1490.00
MN,27,Hubbard,0,057,21479,695.00,768.00,1008.00,1395.00,1642.00
NJ,34,Hudson,1,017,712029,2407.00,2458.00,2763.00,3367.00,3955.00
TX,48,Hudspeth,1,229,3329,671.00,828.00,973.00,1167.00,1632.00
CO,08,Huerfano,0,055,6896,698.00,811.00,1013.00,1215.00,1588.00
OK,40,Hughes,0,063,13409,705.00,714.00,937.00,1150.00,1343.00
SD,46,Hughes,0,065,17812,713.00,832.00,1034.00,1308.00,1601.00
PR,72,Humacao Municipio,1,069,50729,559.00,572.00,663.00,868.00,1046.00
CA,06,Humboldt,0,023,136132,1112.00,1186.00,1550.00,2156.00,2600.00
IA,19,Humboldt,0,091,9606,682.00,798.00,919.00,1278.00,1436.00
NV,32,Humboldt,0,013,17266,993.00,1000.00,1312.00,1636.00,2201.00
MS,28,Humphreys,0,053,7744,727.00,768.00,842.00,1111.00,1115.00
TN,47,Humphreys,0,085,19032,723.00,728.00,955.00,1189.00,1331.00
TX,48,Hunt,1,231,101596,1582.00,1648.00,1931.00,2431.00,3091.00
NJ,34,Hunterdon,1,019,129099,1804.00,1978.00,2486.00,2981.00,3296.00
PA,42,Huntingdon,0,061,44123,790.00,833.00,973.00,1320.00,1632.00
IN,18,Huntington,0,069,36699,685.00,731.00,956.00,1239.00,1483.00
MI,26,Huron,0,063,31461,689.00,806.00,973.00,1197.00,1288.00
OH,39,Huron,0,077,58518,737.00,742.00,973.00,1212.00,1521.00
SD,46,Hutchinson,0,067,7401,641.00,708.00,929.00,1210.00,1230.00
TX,48,Hutchinson,0,233,20595,737.00,742.00,973.00,1353.00,1632.00
NC,37,Hyde,0,095,4636,751.00,756.00,940.00,1204.00,1413.00
SD,46,Hyde,0,069,1319,654.00,722.00,948.00,1206.00,1468.00
LA,22,Iberia Parish,0,045,69958,679.00,764.00,905.00,1193.00,1473.00
LA,22,Iberville Parish,1,047,30210,747.00,790.00,866.00,1204.00,1453.00
IA,19,Ida,0,093,6969,682.00,764.00,919.00,1102.00,1217.00
ID,16,Idaho,0,049,16787,723.00,799.00,1049.00,1459.00,1760.00
CA,06,Imperial,1,025,179578,939.00,1038.00,1362.00,1845.00,2285.00
AR,05,Independence,0,063,37910,684.00,688.00,891.00,1175.00,1180.00
FL,12,Indian River,1,061,160986,1214.00,1222.00,1604.00,1956.00,2691.00
PA,42,Indiana,0,063,83394,763.00,851.00,981.00,1329.00,1510.00
MI,26,Ingham,1,065,282540,973.00,1012.00,1268.00,1627.00,1679.00
CA,06,Inyo,0,027,18829,1058.00,1381.00,1514.00,1940.00,2540.00
MI,26,Ionia,1,067,66663,834.00,921.00,1209.00,1481.00,1931.00
MI,26,Iosco,0,069,25319,819.00,824.00,973.00,1348.00,1632.00
IA,19,Iowa,0,095,16575,682.00,709.00,919.00,1278.00,1452.00
WI,55,Iowa,1,049,23766,884.00,890.00,1168.00,1535.00,1959.00
NC,37,Iredell,1,097,187839,1167.00,1222.00,1340.00,1809.00,2248.00
TX,48,Irion,1,235,1561,923.00,1049.00,1339.00,1821.00,2043.00
MI,26,Iron,0,071,11585,756.00,814.00,1068.00,1281.00,1414.00
MO,29,Iron,0,093,9538,660.00,810.00,888.00,1084.00,1371.00
UT,49,Iron,0,021,58068,819.00,888.00,1120.00,1558.00,1879.00
WI,55,Iron,0,051,6136,691.00,758.00,973.00,1214.00,1499.00
IL,17,Iroquois,0,075,27043,694.00,698.00,916.00,1136.00,1492.00
GA,13,Irwin,0,155,9487,857.00,862.00,1089.00,1306.00,1561.00
PR,72,Isabela Municipio,1,071,42817,480.00,482.00,564.00,680.00,756.00
MI,26,Isabella,0,073,64938,875.00,880.00,1013.00,1321.00,1341.00
MN,27,Isanti,1,059,41257,1242.00,1405.00,1709.00,2262.00,2531.00
WA,53,Island,0,029,86510,1172.00,1356.00,1671.00,2324.00,2733.00
VA,51,Isle of Wight,1,093,38898,1492.00,1512.00,1713.00,2376.00,2797.00
MS,28,Issaquena,0,055,1206,708.00,713.00,842.00,1049.00,1118.00
MN,27,Itasca,0,061,45054,754.00,860.00,1074.00,1401.00,1516.00
MS,28,Itawamba,0,057,23888,749.00,753.00,891.00,1068.00,1180.00
AR,05,Izard,0,065,13748,630.00,715.00,880.00,1202.00,1476.00
TX,48,Jack,0,237,8588,756.00,888.00,973.00,1353.00,1432.00
AL,01,Jackson,0,071,52618,576.00,643.00,776.00,1004.00,1234.00
AR,05,Jackson,0,067,16784,630.00,671.00,880.00,1055.00,1165.00
CO,08,Jackson,0,057,1440,749.00,754.00,989.00,1262.00,1551.00
FL,12,Jackson,0,063,47704,736.00,814.00,1068.00,1404.00,1414.00
GA,13,Jackson,0,157,77033,981.00,1004.00,1153.00,1483.00,1934.00
IL,17,Jackson,0,077,53176,632.00,737.00,916.00,1208.00,1213.00
IN,18,Jackson,0,071,46212,802.00,807.00,1059.00,1328.00,1402.00
IA,19,Jackson,0,097,19470,682.00,700.00,919.00,1178.00,1217.00
KS,20,Jackson,1,085,13274,792.00,820.00,1057.00,1392.00,1411.00
KY,21,Jackson,0,109,13002,619.00,660.00,866.00,1204.00,1209.00
MI,26,Jackson,1,075,160637,838.00,946.00,1165.00,1534.00,1626.00
MN,27,Jackson,0,063,9990,671.00,846.00,973.00,1283.00,1288.00
MS,28,Jackson,1,059,143721,929.00,951.00,1067.00,1448.00,1762.00
MO,29,Jackson,1,095,715526,1095.00,1197.00,1358.00,1769.00,2103.00
NC,37,Jackson,0,099,42388,840.00,879.00,964.00,1272.00,1276.00
OH,39,Jackson,0,079,32563,736.00,762.00,973.00,1256.00,1344.00
OK,40,Jackson,0,065,24776,705.00,714.00,937.00,1289.00,1572.00
OR,41,Jackson,1,029,222604,1055.00,1229.00,1530.00,2128.00,2514.00
SD,46,Jackson,0,071,2838,641.00,826.00,929.00,1182.00,1365.00
TN,47,Jackson,0,087,11730,700.00,705.00,925.00,1217.00,1289.00
TX,48,Jackson,0,239,15010,822.00,940.00,1057.00,1267.00,1555.00
WV,54,Jackson,0,035,27868,667.00,726.00,869.00,1137.00,1221.00
WI,55,Jackson,0,053,20958,671.00,787.00,973.00,1167.00,1479.00
LA,22,Jackson Parish,0,049,15093,601.00,761.00,834.00,1160.00,1225.00
VA,51,James City,1,095,78818,1492.00,1512.00,1713.00,2376.00,2797.00
GA,13,Jasper,1,159,14882,1585.00,1660.00,1820.00,2182.00,2605.00
IL,17,Jasper,0,079,9295,643.00,719.00,933.00,1119.00,1333.00
IN,18,Jasper,1,073,33045,889.00,895.00,1174.00,1535.00,1554.00
IA,19,Jasper,1,099,37808,784.00,789.00,1008.00,1348.00,1372.00
MS,28,Jasper,0,061,16320,708.00,713.00,842.00,1115.00,1118.00
MO,29,Jasper,1,097,122788,760.00,765.00,947.00,1237.00,1285.00
SC,45,Jasper,1,053,29444,1343.00,1407.00,1542.00,1849.00,2246.00
TX,48,Jasper,0,241,33032,756.00,838.00,973.00,1221.00,1432.00
IN,18,Jay,0,075,20451,685.00,729.00,956.00,1261.00,1266.00
PR,72,Jayuya Municipio,0,073,14726,414.00,433.00,475.00,661.00,717.00
GA,13,Jeff Davis,0,161,14791,765.00,770.00,973.00,1167.00,1417.00
TX,48,Jeff Davis,0,243,1992,789.00,811.00,1015.00,1321.00,1493.00
AL,01,Jefferson,1,073,672265,1024.00,1155.00,1266.00,1583.00,1801.00
AR,05,Jefferson,0,069,66934,697.00,728.00,937.00,1224.00,1241.00
CO,08,Jefferson,1,059,580519,1643.00,1754.00,2089.00,2734.00,3049.00
FL,12,Jefferson,1,065,14458,1097.00,1204.00,1352.00,1674.00,1790.00
GA,13,Jefferson,0,163,15591,788.00,793.00,973.00,1167.00,1452.00
ID,16,Jefferson,1,051,31383,1034.00,1095.00,1305.00,1815.00,2189.00
IL,17,Jefferson,0,081,37043,777.00,782.00,1026.00,1248.00,1365.00
IN,18,Jefferson,0,077,33057,669.00,818.00,971.00,1201.00,1524.00
IA,19,Jefferson,0,101,15785,821.00,826.00,1084.00,1300.00,1435.00
KS,20,Jefferson,1,087,18387,792.00,820.00,1057.00,1392.00,1411.00
KY,21,Jefferson,1,111,779232,966.00,1047.00,1272.00,1625.00,1891.00
MS,28,Jefferson,0,063,7207,708.00,713.00,842.00,1111.00,1118.00
MO,29,Jefferson,1,099,226984,955.00,995.00,1218.00,1568.00,1812.00
MT,30,Jefferson,1,043,12273,968.00,1070.00,1404.00,1946.00,1954.00
NE,31,Jefferson,0,095,7185,666.00,759.00,961.00,1337.00,1476.00
NY,36,Jefferson,1,045,117445,969.00,1071.00,1405.00,1907.00,2340.00
OH,39,Jefferson,1,081,65280,752.00,757.00,973.00,1285.00,1482.00
OK,40,Jefferson,0,067,5420,705.00,714.00,937.00,1175.00,1572.00
OR,41,Jefferson,1,031,24659,939.00,945.00,1229.00,1709.00,1867.00
PA,42,Jefferson,0,065,44326,671.00,768.00,973.00,1197.00,1379.00
TN,47,Jefferson,1,089,55017,881.00,887.00,1135.00,1444.00,1827.00
TX,48,Jefferson,1,245,254942,892.00,898.00,1103.00,1446.00,1732.00
WA,53,Jefferson,0,031,33006,1119.00,1165.00,1367.00,1901.00,2293.00
WV,54,Jefferson,1,037,58043,947.00,953.00,1251.00,1740.00,2099.00
WI,55,Jefferson,0,055,85932,797.00,917.00,1156.00,1530.00,1536.00
MS,28,Jefferson Davis,0,065,11291,693.00,698.00,842.00,1020.00,1118.00
LA,22,Jefferson Davis Parish,1,053,32277,601.00,664.00,871.00,1201.00,1461.00
LA,22,Jefferson Parish,1,051,436171,964.00,1113.00,1331.00,1701.00,1996.00
GA,13,Jenkins,0,165,8704,765.00,770.00,973.00,1353.00,1395.00
IN,18,Jennings,0,079,27610,689.00,732.00,961.00,1337.00,1567.00
SD,46,Jerauld,0,073,1836,654.00,722.00,948.00,1206.00,1468.00
ID,16,Jerome,1,053,24474,819.00,986.00,1186.00,1599.00,1990.00
IL,17,Jersey,1,083,21462,955.00,995.00,1218.00,1568.00,1812.00
KY,21,Jessamine,1,113,53381,883.00,1079.00,1272.00,1743.00,1940.00
KS,20,Jewell,0,089,2929,643.00,712.00,877.00,1132.00,1276.00
TX,48,Jim Hogg,0,247,4830,756.00,778.00,973.00,1167.00,1432.00
TX,48,Jim Wells,0,249,39060,737.00,742.00,973.00,1289.00,1432.00
IL,17,Jo Daviess,0,085,21942,658.00,796.00,954.00,1271.00,1276.00
AR,05,Johnson,0,071,25925,633.00,674.00,884.00,1083.00,1246.00
GA,13,Johnson,0,167,9225,828.00,888.00,973.00,1181.00,1395.00
IL,17,Johnson,0,087,13313,632.00,735.00,916.00,1159.00,1360.00
IN,18,Johnson,1,081,161952,1118.00,1267.00,1473.00,1907.00,2338.00
IA,19,Johnson,1,103,153360,880.00,961.00,1141.00,1587.00,1914.00
KS,20,Johnson,1,091,610742,1095.00,1197.00,1358.00,1769.00,2103.00
KY,21,Johnson,0,115,22631,619.00,696.00,866.00,1154.00,1280.00
MO,29,Johnson,0,101,54025,810.00,815.00,965.00,1342.00,1619.00
NE,31,Johnson,0,097,5294,681.00,748.00,982.00,1177.00,1312.00
TN,47,Johnson,0,091,17982,724.00,844.00,925.00,1273.00,1289.00
TX,48,Johnson,1,251,182690,1427.00,1473.00,1723.00,2273.00,2815.00
WY,56,Johnson,0,019,8536,844.00,850.00,1115.00,1368.00,1842.00
NC,37,Johnston,1,101,219042,1524.00,1596.00,1750.00,2196.00,2936.00
OK,40,Johnston,0,069,10410,705.00,801.00,937.00,1269.00,1572.00
GA,13,Jones,1,169,28382,1085.00,1158.00,1307.00,1567.00,1731.00
IA,19,Jones,1,105,20733,634.00,711.00,919.00,1212.00,1217.00
MS,28,Jones,0,067,67152,694.00,699.00,917.00,1099.00,1247.00
