state,state_abbr,state_fips,county_code,msa_code,county_name,adult_1_children_0,adult_1_children_1,adult_1_children_2,adult_1_children_3,adults_2_children_0,adults_2_children_1,adults_2_children_3
North Carolina,NC,37,199,3700003,Yancey,4685,6873,10298,13706,8590,10660,13712
North Dakota,ND,38,001,3800006,Adams,4346,6376,9553,12715,7968,9889,12720
North Dakota,ND,38,003,3800007,Barnes,4078,5982,8963,11928,7476,9278,11934
North Dakota,ND,38,005,3800007,Benson,4078,5982,8963,11928,7476,9278,11934
North Dakota,ND,38,007,3800006,Billings,4346,6376,9553,12715,7968,9889,12720
North Dakota,ND,38,009,3800006,Bottineau,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,011,3800006,Bowman,4346,6376,9553,12715,7968,9889,12720
North Dakota,ND,38,013,3800006,Burke,4428,6496,9733,12954,8118,10075,12960
North Dakota,ND,38,015,13900,Burleigh,4323,6342,9502,12646,7926,9836,12652
North Dakota,ND,38,017,22020,Cass,4405,6462,9682,12886,8076,10022,12891
North Dakota,ND,38,019,3800007,Cavalier,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,021,3800007,Dickey,4054,5948,8911,11860,7433,9225,11865
North Dakota,ND,38,023,3800006,Divide,4428,6496,9733,12954,8118,10075,12960
North Dakota,ND,38,025,3800006,Dunn,4346,6376,9553,12715,7968,9889,12720
North Dakota,ND,38,027,3800007,Eddy,4078,5982,8963,11928,7476,9278,11934
North Dakota,ND,38,029,3800006,Emmons,4323,6342,9502,12646,7926,9836,12652
North Dakota,ND,38,031,3800007,Foster,4078,5982,8963,11928,7476,9278,11934
North Dakota,ND,38,033,3800006,Golden Valley,4346,6376,9553,12715,7968,9889,12720
North Dakota,ND,38,035,24220,Grand Forks,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,037,3800006,Grant,4043,5930,8885,11826,7411,9198,11831
North Dakota,ND,38,039,3800007,Griggs,4078,5982,8963,11928,7476,9278,11934
North Dakota,ND,38,041,3800006,Hettinger,4346,6376,9553,12715,7968,9889,12720
North Dakota,ND,38,043,3800006,Kidder,4323,6342,9502,12646,7926,9836,12652
North Dakota,ND,38,045,3800007,LaMoure,4078,5982,8963,11928,7476,9278,11934
North Dakota,ND,38,047,3800007,Logan,4078,5982,8963,11928,7476,9278,11934
North Dakota,ND,38,049,33500,McHenry,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,051,3800007,McIntosh,4078,5982,8963,11928,7476,9278,11934
North Dakota,ND,38,053,3800006,McKenzie,4428,6496,9733,12954,8118,10075,12960
North Dakota,ND,38,055,3800006,McLean,4043,5930,8885,11826,7411,9198,11831
North Dakota,ND,38,057,3800006,Mercer,4043,5930,8885,11826,7411,9198,11831
North Dakota,ND,38,059,13900,Morton,4043,5930,8885,11826,7411,9198,11831
North Dakota,ND,38,061,3800006,Mountrail,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,063,3800007,Nelson,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,065,13900,Oliver,4043,5930,8885,11826,7411,9198,11831
North Dakota,ND,38,067,3800007,Pembina,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,069,3800006,Pierce,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,071,3800007,Ramsey,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,073,3800007,Ransom,4405,6462,9682,12886,8076,10022,12891
North Dakota,ND,38,075,33500,Renville,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,077,3800007,Richland,4335,6359,9528,12680,7947,9863,12686
North Dakota,ND,38,079,3800007,Rolette,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,081,3800007,Sargent,4405,6462,9682,12886,8076,10022,12891
North Dakota,ND,38,083,3800006,Sheridan,4323,6342,9502,12646,7926,9836,12652
North Dakota,ND,38,085,3800006,Sioux,4323,6342,9502,12646,7926,9836,12652
North Dakota,ND,38,087,3800006,Slope,4346,6376,9553,12715,7968,9889,12720
North Dakota,ND,38,089,3800006,Stark,4346,6376,9553,12715,7968,9889,12720
North Dakota,ND,38,091,3800007,Steele,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,093,3800007,Stutsman,4078,5982,8963,11928,7476,9278,11934
North Dakota,ND,38,095,3800007,Towner,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,097,3800007,Traill,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,099,3800007,Walsh,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,101,33500,Ward,4148,6085,9117,12134,7604,9437,12139
North Dakota,ND,38,103,3800007,Wells,4323,6342,9502,12646,7926,9836,12652
North Dakota,ND,38,105,3800006,Williams,4428,6496,9733,12954,8118,10075,12960
Ohio,OH,39,001,3900004,Adams,3575,5245,7858,10459,6555,8135,10463
Ohio,OH,39,003,30620,Allen,3762,5519,8269,11006,6897,8560,11011
Ohio,OH,39,005,3900002,Ashland,4195,6153,9219,12270,7690,9544,12276
Ohio,OH,39,007,17410,Ashtabula,4230,6205,9296,12373,7754,9623,12378
Ohio,OH,39,009,3900004,Athens,4171,6119,9168,12202,7647,9491,12207
Ohio,OH,39,011,3900001,Auglaize,4101,6016,9014,11997,7519,9331,12002
Ohio,OH,39,013,48540,Belmont,3937,5776,8654,11518,7219,8959,11523
Ohio,OH,39,015,17140,Brown,3926,5759,8629,11484,7197,8932,11489
Ohio,OH,39,017,17140,Butler,4136,6067,9091,12099,7583,9411,12105
Ohio,OH,39,019,15940,Carroll,4650,6822,10221,13603,8525,10580,13609
Ohio,OH,39,021,3900001,Champaign,4031,5913,8860,11792,7390,9172,11797
Ohio,OH,39,023,44220,Clark,3867,5673,8500,11313,7090,8799,11318
Ohio,OH,39,025,17140,Clermont,4124,6050,9065,12065,7561,9384,12071
Ohio,OH,39,027,3900004,Clinton,3937,5776,8654,11518,7219,8959,11523
Ohio,OH,39,029,3900002,Columbiana,4078,5982,8963,11928,7476,9278,11934
Ohio,OH,39,031,3900003,Coshocton,3996,5862,8783,11689,7326,9092,11694
Ohio,OH,39,033,3900002,Crawford,3891,5708,8552,11382,7133,8853,11387
Ohio,OH,39,035,17410,Cuyahoga,4849,7113,10657,14184,8890,11032,14191
Ohio,OH,39,037,3900001,Darke,3914,5742,8603,11450,7176,8906,11455
Ohio,OH,39,039,3900001,Defiance,3797,5570,8346,11108,6962,8640,11113
Ohio,OH,39,041,18140,Delaware,4522,6633,9938,13227,8290,10288,13233
Ohio,OH,39,043,41780,Erie,4089,5999,8988,11963,7497,9304,11968
Ohio,OH,39,045,18140,Fairfield,4066,5965,8937,11894,7454,9251,11900
Ohio,OH,39,047,3900004,Fayette,3926,5759,8629,11484,7197,8932,11489
Ohio,OH,39,049,18140,Franklin,4358,6393,9579,12749,7990,9916,12754
Ohio,OH,39,051,45780,Fulton,3961,5810,8706,11587,7262,9012,11592
Ohio,OH,39,053,3900004,Gallia,3844,5639,8449,11245,7047,8746,11250
Ohio,OH,39,055,17410,Geauga,4802,7044,10555,14048,8804,10926,14054
Ohio,OH,39,057,19430,Greene,4183,6136,9194,12236,7669,9517,12242
Ohio,OH,39,059,3900003,Guernsey,4031,5913,8860,11792,7390,9172,11797
Ohio,OH,39,061,17140,Hamilton,4300,6307,9450,12578,7883,9783,12584
Ohio,OH,39,063,3900001,Hancock,4031,5913,8860,11792,7390,9172,11797
Ohio,OH,39,065,3900001,Hardin,3552,5210,7807,10390,6512,8082,10395
Ohio,OH,39,067,3900003,Harrison,4043,5930,8885,11826,7411,9198,11831
Ohio,OH,39,069,3900001,Henry,3727,5468,8192,10903,6833,8480,10908
Ohio,OH,39,071,3900004,Highland,3751,5502,8243,10971,6876,8534,10976
Ohio,OH,39,073,18140,Hocking,3879,5690,8526,11347,7112,8826,11353
Ohio,OH,39,075,3900002,Holmes,4218,6187,9271,12339,7733,9597,12344
Ohio,OH,39,077,3900002,Huron,4031,5913,8860,11792,7390,9172,11797
Ohio,OH,39,079,3900004,Jackson,3762,5519,8269,11006,6897,8560,11011
Ohio,OH,39,081,48260,Jefferson,4043,5930,8885,11826,7411,9198,11831
Ohio,OH,39,083,3900002,Knox,4148,6085,9117,12134,7604,9437,12139
Ohio,OH,39,085,17410,Lake,4580,6719,10067,13398,8397,10421,13404
Ohio,OH,39,087,26580,Lawrence,3762,5519,8269,11006,6897,8560,11011
Ohio,OH,39,089,18140,Licking,4171,6119,9168,12202,7647,9491,12207
Ohio,OH,39,091,3900001,Logan,4008,5879,8808,11723,7347,9118,11729
Ohio,OH,39,093,17410,Lorain,4323,6342,9502,12646,7926,9836,12652
Ohio,OH,39,095,45780,Lucas,4054,5948,8911,11860,7433,9225,11865
Ohio,OH,39,097,18140,Madison,4008,5879,8808,11723,7347,9118,11729
Ohio,OH,39,099,49660,Mahoning,4335,6359,9528,12680,7947,9863,12686
Ohio,OH,39,101,3900002,Marion,3832,5622,8423,11211,7026,8720,11216
Ohio,OH,39,103,17410,Medina,4674,6856,10272,13672,8568,10634,13678
Ohio,OH,39,105,3900004,Meigs,4019,5896,8834,11758,7369,9145,11763
Ohio,OH,39,107,3900001,Mercer,3564,5228,7833,10425,6533,8108,10429
Ohio,OH,39,109,19430,Miami,4113,6033,9040,12031,7540,9358,12036
Ohio,OH,39,111,3900003,Monroe,3937,5776,8654,11518,7219,8959,11523
Ohio,OH,39,113,19430,Montgomery,4089,5999,8988,11963,7497,9304,11968
Ohio,OH,39,115,3900003,Morgan,3809,5588,8372,11142,6983,8666,11147
Ohio,OH,39,117,18140,Morrow,3949,5793,8680,11553,7240,8985,11558
Ohio,OH,39,119,3900003,Muskingum,3937,5776,8654,11518,7219,8959,11523
Ohio,OH,39,121,3900003,Noble,4031,5913,8860,11792,7390,9172,11797
Ohio,OH,39,123,41780,Ottawa,4311,6325,9476,12612,7904,9810,12618
Ohio,OH,39,125,3900001,Paulding,3797,5570,8346,11108,6962,8640,11113
Ohio,OH,39,127,18140,Perry,3809,5588,8372,11142,6983,8666,11147
Ohio,OH,39,129,18140,Pickaway,3984,5845,8757,11655,7304,9065,11660
Ohio,OH,39,131,3900004,Pike,3774,5536,8295,11040,6919,8587,11045
Ohio,OH,39,133,10420,Portage,4405,6462,9682,12886,8076,10022,12891
Ohio,OH,39,135,3900001,Preble,3704,5433,8141,10835,6790,8427,10840
Ohio,OH,39,137,3900001,Putnam,3786,5553,8321,11074,6940,8613,11079
Ohio,OH,39,139,31900,Richland,3996,5862,8783,11689,7326,9092,11694
Ohio,OH,39,141,3900004,Ross,3914,5742,8603,11450,7176,8906,11455
Ohio,OH,39,143,3900002,Sandusky,3914,5742,8603,11450,7176,8906,11455
Ohio,OH,39,145,3900004,Scioto,3902,5725,8577,11416,7154,8879,11421
Ohio,OH,39,147,3900002,Seneca,3844,5639,8449,11245,7047,8746,11250
Ohio,OH,39,149,3900001,Shelby,3961,5810,8706,11587,7262,9012,11592
Ohio,OH,39,151,15940,Stark,4230,6205,9296,12373,7754,9623,12378
Ohio,OH,39,153,10420,Summit,4592,6736,10092,13432,8418,10448,13438
Ohio,OH,39,155,49660,Trumbull,4136,6067,9091,12099,7583,9411,12105
Ohio,OH,39,157,3900003,Tuscarawas,4265,6256,9373,12475,7818,9703,12481
Ohio,OH,39,159,18140,Union,4159,6102,9142,12168,7626,9464,12173
Ohio,OH,39,161,3900001,Van Wert,3447,5056,7576,10083,6319,7842,10087
Ohio,OH,39,163,3900004,Vinton,3762,5519,8269,11006,6897,8560,11011
Ohio,OH,39,165,17140,Warren,4323,6342,9502,12646,7926,9836,12652
Ohio,OH,39,167,3900003,Washington,4066,5965,8937,11894,7454,9251,11900
Ohio,OH,39,169,3900002,Wayne,4452,6530,9784,13022,8161,10129,13028
Ohio,OH,39,171,3900001,Williams,3832,5622,8423,11211,7026,8720,11216
Ohio,OH,39,173,45780,Wood,4195,6153,9219,12270,7690,9544,12276
Ohio,OH,39,175,3900002,Wyandot,3821,5605,8398,11177,7005,8693,11182
Oklahoma,OK,40,001,4000001,Adair,4159,6102,9142,12168,7626,9464,12173
Oklahoma,OK,40,003,4000002,Alfalfa,4183,6136,9194,12236,7669,9517,12242
Oklahoma,OK,40,005,4000004,Atoka,4054,5948,8911,11860,7433,9225,11865
Oklahoma,OK,40,007,4000002,Beaver,3937,5776,8654,11518,7219,8959,11523
Oklahoma,OK,40,009,4000003,Beckham,4113,6033,9040,12031,7540,9358,12036
Oklahoma,OK,40,011,4000002,Blaine,4171,6119,9168,12202,7647,9491,12207
Oklahoma,OK,40,013,4000004,Bryan,4008,5879,8808,11723,7347,9118,11729
Oklahoma,OK,40,015,4000003,Caddo,3844,5639,8449,11245,7047,8746,11250
Oklahoma,OK,40,017,36420,Canadian,4241,6222,9322,12407,7776,9650,12413
Oklahoma,OK,40,019,4000004,Carter,4195,6153,9219,12270,7690,9544,12276
Oklahoma,OK,40,021,4000001,Cherokee,4159,6102,9142,12168,7626,9464,12173
Oklahoma,OK,40,023,4000004,Choctaw,4113,6033,9040,12031,7540,9358,12036
Oklahoma,OK,40,025,4000002,Cimarron,3867,5673,8500,11313,7090,8799,11318
Oklahoma,OK,40,027,36420,Cleveland,4218,6187,9271,12339,7733,9597,12344
Oklahoma,OK,40,029,4000004,Coal,4008,5879,8808,11723,7347,9118,11729
Oklahoma,OK,40,031,30020,Comanche,4008,5879,8808,11723,7347,9118,11729
Oklahoma,OK,40,033,30020,Cotton,4066,5965,8937,11894,7454,9251,11900
Oklahoma,OK,40,035,4000001,Craig,4206,6170,9245,12304,7711,9570,12310
Oklahoma,OK,40,037,46140,Creek,4078,5982,8963,11928,7476,9278,11934
Oklahoma,OK,40,039,4000003,Custer,4159,6102,9142,12168,7626,9464,12173
Oklahoma,OK,40,041,4000001,Delaware,4195,6153,9219,12270,7690,9544,12276
Oklahoma,OK,40,043,4000002,Dewey,4136,6067,9091,12099,7583,9411,12105
Oklahoma,OK,40,045,4000002,Ellis,4148,6085,9117,12134,7604,9437,12139
Oklahoma,OK,40,047,21420,Garfield,4124,6050,9065,12065,7561,9384,12071
Oklahoma,OK,40,049,4000004,Garvin,3949,5793,8680,11553,7240,8985,11558
Oklahoma,OK,40,051,36420,Grady,4043,5930,8885,11826,7411,9198,11831
Oklahoma,OK,40,053,4000002,Grant,4159,6102,9142,12168,7626,9464,12173
Oklahoma,OK,40,055,4000003,Greer,4078,5982,8963,11928,7476,9278,11934
Oklahoma,OK,40,057,4000003,Harmon,4148,6085,9117,12134,7604,9437,12139
Oklahoma,OK,40,059,4000002,Harper,4148,6085,9117,12134,7604,9437,12139
Oklahoma,OK,40,061,4000004,Haskell,3949,5793,8680,11553,7240,8985,11558
Oklahoma,OK,40,063,4000004,Hughes,3926,5759,8629,11484,7197,8932,11489
Oklahoma,OK,40,065,4000003,Jackson,4043,5930,8885,11826,7411,9198,11831
Oklahoma,OK,40,067,4000003,Jefferson,4113,6033,9040,12031,7540,9358,12036
Oklahoma,OK,40,069,4000004,Johnston,4054,5948,8911,11860,7433,9225,11865
Oklahoma,OK,40,071,4000002,Kay,4089,5999,8988,11963,7497,9304,11968
Oklahoma,OK,40,073,4000002,Kingfisher,4089,5999,8988,11963,7497,9304,11968
Oklahoma,OK,40,075,4000003,Kiowa,4019,5896,8834,11758,7369,9145,11763
Oklahoma,OK,40,077,4000004,Latimer,4089,5999,8988,11963,7497,9304,11968
Oklahoma,OK,40,079,4000004,Le Flore,4078,5982,8963,11928,7476,9278,11934
Oklahoma,OK,40,081,36420,Lincoln,4019,5896,8834,11758,7369,9145,11763
Oklahoma,OK,40,083,36420,Logan,4066,5965,8937,11894,7454,9251,11900
Oklahoma,OK,40,085,4000004,Love,4265,6256,9373,12475,7818,9703,12481
Oklahoma,OK,40,093,36420,Major,4171,6119,9168,12202,7647,9491,12207
Oklahoma,OK,40,095,4000004,Marshall,4054,5948,8911,11860,7433,9225,11865
Oklahoma,OK,40,097,4000001,Mayes,4019,5896,8834,11758,7369,9145,11763
Oklahoma,OK,40,087,4000002,McClain,4054,5948,8911,11860,7433,9225,11865
Oklahoma,OK,40,089,4000004,McCurtain,4066,5965,8937,11894,7454,9251,11900
Oklahoma,OK,40,091,4000001,McIntosh,4171,6119,9168,12202,7647,9491,12207
Oklahoma,OK,40,099,4000004,Murray,3996,5862,8783,11689,7326,9092,11694
Oklahoma,OK,40,101,4000001,Muskogee,4113,6033,9040,12031,7540,9358,12036
Oklahoma,OK,40,103,4000002,Noble,4183,6136,9194,12236,7669,9517,12242
Oklahoma,OK,40,105,4000001,Nowata,4265,6256,9373,12475,7818,9703,12481
Oklahoma,OK,40,107,4000001,Okfuskee,3914,5742,8603,11450,7176,8906,11455
Oklahoma,OK,40,109,36420,Oklahoma,4265,6256,9373,12475,7818,9703,12481
Oklahoma,OK,40,111,46140,Okmulgee,3902,5725,8577,11416,7154,8879,11421
Oklahoma,OK,40,113,46140,Osage,4066,5965,8937,11894,7454,9251,11900
Oklahoma,OK,40,115,4000001,Ottawa,3891,5708,8552,11382,7133,8853,11387
Oklahoma,OK,40,117,46140,Pawnee,4078,5982,8963,11928,7476,9278,11934
Oklahoma,OK,40,119,4000002,Payne,4148,6085,9117,12134,7604,9437,12139
Oklahoma,OK,40,121,4000004,Pittsburg,4113,6033,9040,12031,7540,9358,12036
Oklahoma,OK,40,123,4000004,Pontotoc,3973,5828,8731,11621,7283,9039,11626
Oklahoma,OK,40,125,4000004,Pottawatomie,4218,6187,9271,12339,7733,9597,12344
Oklahoma,OK,40,127,4000004,Pushmataha,4113,6033,9040,12031,7540,9358,12036
Oklahoma,OK,40,129,4000003,Roger Mills,4159,6102,9142,12168,7626,9464,12173
Oklahoma,OK,40,131,46140,Rogers,4241,6222,9322,12407,7776,9650,12413
Oklahoma,OK,40,133,4000004,Seminole,3926,5759,8629,11484,7197,8932,11489
Oklahoma,OK,40,135,22900,Sequoyah,3926,5759,8629,11484,7197,8932,11489
Oklahoma,OK,40,137,4000003,Stephens,4066,5965,8937,11894,7454,9251,11900
Oklahoma,OK,40,139,4000002,Texas,3844,5639,8449,11245,7047,8746,11250
Oklahoma,OK,40,141,4000003,Tillman,4078,5982,8963,11928,7476,9278,11934
Oklahoma,OK,40,143,46140,Tulsa,4323,6342,9502,12646,7926,9836,12652
Oklahoma,OK,40,145,46140,Wagoner,4113,6033,9040,12031,7540,9358,12036
Oklahoma,OK,40,147,4000001,Washington,4230,6205,9296,12373,7754,9623,12378
Oklahoma,OK,40,149,4000003,Washita,4218,6187,9271,12339,7733,9597,12344
Oklahoma,OK,40,151,4000002,Woods,4089,5999,8988,11963,7497,9304,11968
Oklahoma,OK,40,153,4000002,Woodward,4113,6033,9040,12031,7540,9358,12036
Oregon,OR,41,001,4100008,Baker,4218,6187,9271,12339,7733,9597,12344
Oregon,OR,41,003,18700,Benton,4837,7096,10632,14150,8868,11006,14156
Oregon,OR,41,005,38900,Clackamas,4849,7113,10657,14184,8890,11032,14191
Oregon,OR,41,007,4100006,Clatsop,4463,6547,9810,13056,8183,10155,13062
Oregon,OR,41,009,38900,Columbia,4498,6599,9887,13159,8247,10235,13165
Oregon,OR,41,011,4100006,Coos,4311,6325,9476,12612,7904,9810,12618
Oregon,OR,41,013,13460,Crook,4977,7302,10940,14560,9125,11325,14567
Oregon,OR,41,015,4100006,Curry,4592,6736,10092,13432,8418,10448,13438
Oregon,OR,41,017,13460,Deschutes,4907,7199,10786,14355,8997,11165,14362
Oregon,OR,41,019,4100006,Douglas,4276,6273,9399,12510,7840,9730,12515
Oregon,OR,41,021,4100007,Gilliam,4417,6479,9707,12920,8097,10049,12925
Oregon,OR,41,023,4100008,Grant,4218,6187,9271,12339,7733,9597,12344
Oregon,OR,41,025,4100008,Harney,4977,7302,10940,14560,9125,11325,14567
Oregon,OR,41,027,4100007,Hood River,4744,6959,10426,13877,8697,10793,13883
Oregon,OR,41,029,32780,Jackson,4510,6616,9913,13193,8268,10261,13199
Oregon,OR,41,031,13460,Jefferson,4533,6650,9964,13261,8311,10315,13267
Oregon,OR,41,033,24420,Josephine,4545,6667,9990,13296,8333,10341,13302
Oregon,OR,41,035,4100007,Klamath,4370,6410,9605,12783,8011,9942,12789
Oregon,OR,41,037,4100007,Lake,4370,6410,9605,12783,8011,9942,12789
Oregon,OR,41,039,21660,Lane,4603,6753,10118,13467,8440,10474,13473
Oregon,OR,41,041,4100006,Lincoln,4674,6856,10272,13672,8568,10634,13678
Oregon,OR,41,043,10540,Linn,4276,6273,9399,12510,7840,9730,12515
Oregon,OR,41,045,4100008,Malheur,3949,5793,8680,11553,7240,8985,11558
Oregon,OR,41,047,41420,Marion,4346,6376,9553,12715,7968,9889,12720
Oregon,OR,41,049,4100008,Morrow,4066,5965,8937,11894,7454,9251,11900
Oregon,OR,41,051,38900,Multnomah,5234,7679,11505,15312,9596,11910,15319
Oregon,OR,41,053,41420,Polk,4417,6479,9707,12920,8097,10049,12925
Oregon,OR,41,055,4100007,Sherman,4417,6479,9707,12920,8097,10049,12925
Oregon,OR,41,057,4100006,Tillamook,4592,6736,10092,13432,8418,10448,13438
Oregon,OR,41,059,4100008,Umatilla,4066,5965,8937,11894,7454,9251,11900
Oregon,OR,41,061,4100008,Union,4218,6187,9271,12339,7733,9597,12344
Oregon,OR,41,063,4100008,Wallowa,4218,6187,9271,12339,7733,9597,12344
Oregon,OR,41,065,4100007,Wasco,4417,6479,9707,12920,8097,10049,12925
Oregon,OR,41,067,38900,Washington,4966,7284,10914,14526,9104,11298,14533
Oregon,OR,41,069,4100007,Wheeler,4977,7302,10940,14560,9125,11325,14567
Oregon,OR,41,071,38900,Yamhill,4814,7062,10580,14082,8825,10953,14088
Pennsylvania,PA,42,001,23900,Adams,4311,6325,9476,12612,7904,9810,12618
Pennsylvania,PA,42,003,38300,Allegheny,4767,6993,10478,13945,8740,10846,13951
Pennsylvania,PA,42,005,38300,Armstrong,4019,5896,8834,11758,7369,9145,11763
Pennsylvania,PA,42,007,38300,Beaver,4335,6359,9528,12680,7947,9863,12686
Pennsylvania,PA,42,009,4200004,Bedford,4381,6427,9630,12817,8033,9969,12823
Pennsylvania,PA,42,011,39740,Berks,4253,6239,9348,12441,7797,9677,12447
Pennsylvania,PA,42,013,11020,Blair,4124,6050,9065,12065,7561,9384,12071
Pennsylvania,PA,42,015,4200002,Bradford,4101,6016,9014,11997,7519,9331,12002
Pennsylvania,PA,42,017,37980,Bucks,4685,6873,10298,13706,8590,10660,13712
Pennsylvania,PA,42,019,38300,Butler,4440,6513,9759,12988,8140,10102,12994
Pennsylvania,PA,42,021,27780,Cambria,4159,6102,9142,12168,7626,9464,12173
Pennsylvania,PA,42,023,4200001,Cameron,4101,6016,9014,11997,7519,9331,12002
Pennsylvania,PA,42,025,10900,Carbon,4206,6170,9245,12304,7711,9570,12310
Pennsylvania,PA,42,027,44300,Centre,4557,6685,10015,13330,8354,10368,13336
Pennsylvania,PA,42,029,37980,Chester,5094,7473,11197,14902,9339,11591,14909
Pennsylvania,PA,42,031,4200001,Clarion,4031,5913,8860,11792,7390,9172,11797
Pennsylvania,PA,42,033,4200001,Clearfield,4113,6033,9040,12031,7540,9358,12036
Pennsylvania,PA,42,035,4200003,Clinton,4019,5896,8834,11758,7369,9145,11763
Pennsylvania,PA,42,037,4200003,Columbia,4230,6205,9296,12373,7754,9623,12378
Pennsylvania,PA,42,039,4200001,Crawford,4148,6085,9117,12134,7604,9437,12139
Pennsylvania,PA,42,041,25420,Cumberland,4417,6479,9707,12920,8097,10049,12925
Pennsylvania,PA,42,043,25420,Dauphin,4218,6187,9271,12339,7733,9597,12344
Pennsylvania,PA,42,045,37980,Delaware,4861,7130,10683,14218,8911,11059,14225
Pennsylvania,PA,42,047,4200001,Elk,4101,6016,9014,11997,7519,9331,12002
Pennsylvania,PA,42,049,21500,Erie,4311,6325,9476,12612,7904,9810,12618
Pennsylvania,PA,42,051,38300,Fayette,4066,5965,8937,11894,7454,9251,11900
Pennsylvania,PA,42,053,4200001,Forest,4031,5913,8860,11792,7390,9172,11797
Pennsylvania,PA,42,055,16540,Franklin,4183,6136,9194,12236,7669,9517,12242
Pennsylvania,PA,42,057,4200004,Fulton,4183,6136,9194,12236,7669,9517,12242
Pennsylvania,PA,42,059,4200004,Greene,4148,6085,9117,12134,7604,9437,12139
Pennsylvania,PA,42,061,4200004,Huntingdon,3961,5810,8706,11587,7262,9012,11592
Pennsylvania,PA,42,063,4200004,Indiana,4159,6102,9142,12168,7626,9464,12173
Pennsylvania,PA,42,065,4200001,Jefferson,4031,5913,8860,11792,7390,9172,11797
Pennsylvania,PA,42,067,4200003,Juniata,4089,5999,8988,11963,7497,9304,11968
Pennsylvania,PA,42,069,42540,Lackawanna,4300,6307,9450,12578,7883,9783,12584
Pennsylvania,PA,42,071,29540,Lancaster,4487,6582,9861,13125,8225,10208,13131
