state,state_abbr,county_name,state_fips,county_code,county_lowest_cost,state_average_cost
Texas,TX,Shackelford,48,415,51.22,83.05
Texas,TX,Shelby,48,417,71.23,83.05
Texas,TX,Sherman,48,419,99.50,83.05
Texas,TX,Smith,48,421,66.47,83.05
Texas,TX,Somervell,48,423,65.00,83.05
Texas,TX,Starr,48,425,54.99,83.05
Texas,TX,Stephens,48,427,44.99,83.05
Texas,TX,Sterling,48,429,,83.05
Texas,TX,Stonewall,48,431,74.76,83.05
Texas,TX,Sutton,48,433,58.31,83.05
Texas,TX,Swisher,48,435,47.50,83.05
Texas,TX,Tarrant,48,437,56.81,83.05
Texas,TX,Taylor,48,439,54.99,83.05
Texas,TX,Terrell,48,441,91.98,83.05
Texas,TX,Terry,48,443,84.95,83.05
Texas,TX,Throckmorton,48,445,63.28,83.05
Texas,TX,Titus,48,447,49.98,83.05
Texas,TX,Tom Green,48,449,46.71,83.05
Texas,TX,Travis,48,451,58.98,83.05
Texas,TX,Trinity,48,453,75.78,83.05
Texas,TX,Tyler,48,455,85.77,83.05
Texas,TX,Upshur,48,457,56.40,83.05
Texas,TX,Upton,48,459,60.00,83.05
Texas,TX,Uvalde,48,461,66.47,83.05
Texas,TX,Val Verde,48,463,87.99,83.05
Texas,TX,Van Zandt,48,465,52.49,83.05
Texas,TX,Victoria,48,467,45.38,83.05
Texas,TX,Walker,48,469,78.40,83.05
Texas,TX,Waller,48,471,49.98,83.05
Texas,TX,Ward,48,473,47.50,83.05
Texas,TX,Washington,48,475,56.41,83.05
Texas,TX,Webb,48,477,50.86,83.05
Texas,TX,Wharton,48,479,52.49,83.05
Texas,TX,Wheeler,48,481,47.50,83.05
Texas,TX,Wichita,48,483,64.98,83.05
Texas,TX,Wilbarger,48,485,63.72,83.05
Texas,TX,Willacy,48,487,54.99,83.05
Texas,TX,Williamson,48,489,65.82,83.05
Texas,TX,Wilson,48,491,65.00,83.05
Texas,TX,Winkler,48,493,47.50,83.05
Texas,TX,Wise,48,495,44.16,83.05
Texas,TX,Wood,48,497,56.97,83.05
Texas,TX,Yoakum,48,499,75.65,83.05
Texas,TX,Young,48,501,47.98,83.05
Texas,TX,Zapata,48,503,65.00,83.05
Texas,TX,Zavala,48,505,65.00,83.05
Utah,UT,Beaver,48,507,49.95,75.54
Utah,UT,Box Elder,49,001,61.64,75.54
Utah,UT,Cache,49,003,70.11,75.54
Utah,UT,Carbon,49,005,74.21,75.54
Utah,UT,Daggett,49,007,70.00,75.54
Utah,UT,Davis,49,009,58.73,75.54
Utah,UT,Duchesne,49,011,66.66,75.54
Utah,UT,Emery,49,013,61.72,75.54
Utah,UT,Garfield,49,015,42.47,75.54
Utah,UT,Grand,49,017,52.59,75.54
Utah,UT,Iron,49,019,60.47,75.54
Utah,UT,Juab,49,021,80.46,75.54
Utah,UT,Kane,49,023,64.97,75.54
Utah,UT,Millard,49,025,68.96,75.54
Utah,UT,Morgan,49,027,69.97,75.54
Utah,UT,Piute,49,029,59.99,75.54
Utah,UT,Rich,49,031,77.15,75.54
Utah,UT,Salt Lake,49,033,60.98,75.54
Utah,UT,San Juan,49,035,52.59,75.54
Utah,UT,Sanpete,49,037,79.97,75.54
Utah,UT,Sevier,49,039,68.63,75.54
Utah,UT,Summit,49,041,102.47,75.54
Utah,UT,Tooele,49,043,78.36,75.54
Utah,UT,Uintah,49,045,69.15,75.54
Utah,UT,Utah,49,047,62.67,75.54
Utah,UT,Wasatch,49,049,75.12,75.54
Utah,UT,Washington,49,051,59.38,75.54
Utah,UT,Wayne,49,053,57.49,75.54
Utah,UT,Weber,49,055,58.99,75.54
Vermont,VT,Addison,49,057,66.18,76.17
Vermont,VT,Bennington,50,001,75.07,76.17
Vermont,VT,Caledonia,50,003,62.66,76.17
Vermont,VT,Chittenden,50,005,63.02,76.17
Vermont,VT,Essex,50,007,74.99,76.17
Vermont,VT,Franklin,50,009,62.02,76.17
Vermont,VT,Grand Isle,50,011,79.99,76.17
Vermont,VT,Lamoille,50,013,67.02,76.17
Vermont,VT,Orange,50,015,64.29,76.17
Vermont,VT,Orleans,50,017,58.99,76.17
Vermont,VT,Rutland,50,019,65.83,76.17
Vermont,VT,Washington,50,021,64.87,76.17
Vermont,VT,Windham,50,023,60.77,76.17
Vermont,VT,Windsor,50,025,65.01,76.17
Virginia,VA,Accomack,50,027,65.32,76.68
Virginia,VA,Albemarle,51,001,69.98,76.68
Virginia,VA,Alexandria,51,003,125.23,76.68
Virginia,VA,Alleghany,51,510,62.98,76.68
Virginia,VA,Amelia,51,005,72.97,76.68
Virginia,VA,Amherst,51,007,63.31,76.68
Virginia,VA,Appomattox,51,009,70.00,76.68
Virginia,VA,Arlington,51,011,66.99,76.68
Virginia,VA,Augusta,51,013,60.48,76.68
Virginia,VA,Bath,51,015,60.97,76.68
Virginia,VA,Bedford,51,017,63.48,76.68
Virginia,VA,Bedford City,51,019,70.00,76.68
Virginia,VA,Bland,51,021,57.49,76.68
Virginia,VA,Botetourt,51,023,63.48,76.68
Virginia,VA,Bristol,51,520,74.99,76.68
Virginia,VA,Brunswick,51,025,70.00,76.68
Virginia,VA,Buchanan,51,027,61.99,76.68
Virginia,VA,Buckingham,51,029,62.50,76.68
Virginia,VA,Buena Vista,51,530,79.99,76.68
Virginia,VA,Campbell,51,031,63.74,76.68
Virginia,VA,Caroline,51,033,58.32,76.68
Virginia,VA,Carroll,51,035,61.64,76.68
Virginia,VA,Charles City,51,036,,76.68
Virginia,VA,Charlotte,51,037,65.00,76.68
Virginia,VA,Charlottesville,51,540,69.74,76.68
Virginia,VA,Chesapeake,51,550,67.74,76.68
Virginia,VA,Chesterfield,51,041,60.24,76.68
Virginia,VA,Clarke,51,043,68.75,76.68
Virginia,VA,Colonial Heights,51,570,79.99,76.68
Virginia,VA,Covington,51,580,58.73,76.68
Virginia,VA,Craig,51,045,61.16,76.68
Virginia,VA,Culpeper,51,047,66.99,76.68
Virginia,VA,Cumberland,51,049,65.00,76.68
Virginia,VA,Danville,51,590,74.98,76.68
Virginia,VA,Dickenson,51,051,70.00,76.68
Virginia,VA,Dinwiddie,51,053,62.50,76.68
Virginia,VA,Emporia,51,595,62.50,76.68
Virginia,VA,Essex,51,057,39.99,76.68
Virginia,VA,Fairfax City,51,600,66.99,76.68
Virginia,VA,Fairfax County,51,059,106.13,76.68
Virginia,VA,Falls Church,51,610,60.24,76.68
Virginia,VA,Fauquier,51,061,66.49,76.68
Virginia,VA,Floyd,51,063,61.47,76.68
Virginia,VA,Fluvanna,51,065,79.99,76.68
Virginia,VA,Franklin City,51,620,74.99,76.68
Virginia,VA,Franklin County,51,067,62.65,76.68
Virginia,VA,Frederick,51,069,63.99,76.68
Virginia,VA,Fredericksburg,51,630,66.99,76.68
Virginia,VA,Galax,51,640,56.23,76.68
Virginia,VA,Giles,51,071,54.98,76.68
Virginia,VA,Gloucester,51,073,52.99,76.68
Virginia,VA,Goochland,51,075,66.99,76.68
Virginia,VA,Grayson,51,077,58.73,76.68
Virginia,VA,Greene,51,079,79.99,76.68
Virginia,VA,Greensville,51,081,74.99,76.68
Virginia,VA,Halifax,51,083,65.24,76.68
Virginia,VA,Hampton,51,650,60.49,76.68
Virginia,VA,Hanover,51,085,66.99,76.68
Virginia,VA,Harrisonburg,51,660,62.47,76.68
Virginia,VA,Henrico,51,087,68.99,76.68
Virginia,VA,Henry,51,089,64.99,76.68
Virginia,VA,Highland,51,091,67.47,76.68
Virginia,VA,Hopewell,51,670,67.49,76.68
Virginia,VA,Isle of Wight,51,093,63.66,76.68
Virginia,VA,James City,51,095,66.99,76.68
Virginia,VA,King and Queen,51,097,52.99,76.68
Virginia,VA,King George,51,099,58.32,76.68
Virginia,VA,King William,51,101,65.99,76.68
Virginia,VA,Lancaster,51,103,61.99,76.68
Virginia,VA,Lee,51,105,79.99,76.68
Virginia,VA,Lexington,51,678,70.00,76.68
Virginia,VA,Loudoun,51,107,68.19,76.68
Virginia,VA,Louisa,51,109,79.99,76.68
Virginia,VA,Lunenburg,51,111,70.00,76.68
Virginia,VA,Lynchburg,51,680,63.48,76.68
Virginia,VA,Madison,51,113,79.99,76.68
Virginia,VA,Manassas,51,683,66.99,76.68
Virginia,VA,Manassas Park,51,685,67.49,76.68
Virginia,VA,Martinsville,51,690,79.99,76.68
Virginia,VA,Mathews,51,115,52.99,76.68
Virginia,VA,Mecklenburg,51,117,59.00,76.68
Virginia,VA,Middlesex,51,119,61.99,76.68
Virginia,VA,Montgomery,51,121,60.11,76.68
Virginia,VA,Nelson,51,125,54.72,76.68
Virginia,VA,New Kent,51,127,66.99,76.68
Virginia,VA,Newport News,51,700,66.99,76.68
Virginia,VA,Norfolk,51,710,66.99,76.68
Virginia,VA,Northampton,51,131,73.19,76.68
Virginia,VA,Northumberland,51,133,61.99,76.68
Virginia,VA,Norton,51,720,79.99,76.68
Virginia,VA,Nottoway,51,135,70.00,76.68
Virginia,VA,Orange,51,137,79.99,76.68
Virginia,VA,Page,51,139,72.50,76.68
Virginia,VA,Patrick,51,141,62.47,76.68
Virginia,VA,Petersburg,51,730,66.99,76.68
Virginia,VA,Pittsylvania,51,143,70.99,76.68
Virginia,VA,Poquoson,51,735,60.49,76.68
Virginia,VA,Portsmouth,51,740,67.74,76.68
Virginia,VA,Powhatan,51,145,66.99,76.68
Virginia,VA,Prince Edward,51,147,65.00,76.68
Virginia,VA,Prince George,51,149,67.49,76.68
Virginia,VA,Prince William,51,153,66.99,76.68
Virginia,VA,Pulaski,51,155,58.98,76.68
Virginia,VA,Radford,51,750,58.98,76.68
Virginia,VA,Rappahannock,51,157,79.99,76.68
Virginia,VA,Richmond City,51,760,66.99,76.68
Virginia,VA,Richmond County,51,159,52.99,76.68
Virginia,VA,Roanoke City,51,770,63.64,76.68
Virginia,VA,Roanoke County,51,161,63.64,76.68
Virginia,VA,Rockbridge,51,163,64.75,76.68
Virginia,VA,Rockingham,51,165,63.74,76.68
Virginia,VA,Russell,51,167,67.00,76.68
Virginia,VA,Salem,51,775,63.64,76.68
Virginia,VA,Scott,51,169,69.98,76.68
Virginia,VA,Shenandoah,51,171,70.00,76.68
Virginia,VA,Smyth,51,173,79.99,76.68
Virginia,VA,Southampton,51,175,69.99,76.68
Virginia,VA,Spotsylvania,51,177,63.19,76.68
Virginia,VA,Stafford,51,179,66.99,76.68
Virginia,VA,Staunton,51,790,61.98,76.68
Virginia,VA,Suffolk,51,800,67.74,76.68
Virginia,VA,Surry,51,181,,76.68
Virginia,VA,Sussex,51,183,74.99,76.68
Virginia,VA,Tazewell,51,185,71.66,76.68
Virginia,VA,Virginia Beach,51,810,65.24,76.68
Virginia,VA,Warren,51,187,67.66,76.68
Virginia,VA,Washington,51,191,74.99,76.68
Virginia,VA,Waynesboro,51,820,62.47,76.68
Virginia,VA,Westmoreland,51,193,39.99,76.68
Virginia,VA,Williamsburg,51,830,60.49,76.68
Virginia,VA,Winchester,51,840,64.32,76.68
Virginia,VA,Wise,51,195,65.79,76.68
Virginia,VA,Wythe,51,197,58.73,76.68
Virginia,VA,York,51,199,66.99,76.68
Washington,WA,Adams,53,001,72.50,83.11
Washington,WA,Asotin,53,003,60.48,83.11
Washington,WA,Benton,53,005,74.99,83.11
Washington,WA,Chelan,53,007,65.31,83.11
Washington,WA,Clallam,53,009,79.99,83.11
Washington,WA,Clark,53,011,114.18,83.11
Washington,WA,Columbia,53,013,69.99,83.11
Washington,WA,Cowlitz,53,015,75.97,83.11
Washington,WA,Douglas,53,017,58.65,83.11
Washington,WA,Ferry,53,019,85.00,83.11
Washington,WA,Franklin,53,021,69.98,83.11
Washington,WA,Garfield,53,023,60.00,83.11
Washington,WA,Grant,53,025,58.65,83.11
Washington,WA,Grays Harbor,53,027,89.97,83.11
Washington,WA,Island,53,029,62.49,83.11
Washington,WA,Jefferson,53,031,84.97,83.11
Washington,WA,King,53,033,123.74,83.11
Washington,WA,Kitsap,53,035,79.99,83.11
Washington,WA,Kittitas,53,037,70.19,83.11
Washington,WA,Klickitat,53,039,69.99,83.11
Washington,WA,Lewis,53,041,76.37,83.11
Washington,WA,Lincoln,53,043,60.00,83.11
Washington,WA,Mason,53,045,53.96,83.11
Washington,WA,Okanogan,53,047,58.65,83.11
Washington,WA,Pacific,53,049,69.98,83.11
Washington,WA,Pend Oreille,53,051,68.71,83.11
Washington,WA,Pierce,53,053,66.65,83.11
Washington,WA,San Juan,53,055,80.00,83.11
Washington,WA,Skagit,53,057,67.50,83.11
Washington,WA,Skamania,53,059,69.99,83.11
Washington,WA,Snohomish,53,061,123.74,83.11
Washington,WA,Spokane,53,063,71.65,83.11
Washington,WA,Stevens,53,065,69.99,83.11
Washington,WA,Thurston,53,067,70.97,83.11
Washington,WA,Wahkiakum,53,069,59.95,83.11
Washington,WA,Walla Walla,53,071,64.97,83.11
Washington,WA,Whatcom,53,073,62.49,83.11
Washington,WA,Whitman,53,075,65.00,83.11
Washington,WA,Yakima,53,077,61.98,83.11
West Virginia,WV,Barbour,54,001,64.00,72.78
West Virginia,WV,Berkeley,54,003,60.99,72.78
West Virginia,WV,Boone,54,005,61.81,72.78
West Virginia,WV,Braxton,54,007,62.98,72.78
West Virginia,WV,Brooke,54,009,65.38,72.78
West Virginia,WV,Cabell,54,011,62.97,72.78
West Virginia,WV,Calhoun,54,013,72.50,72.78
West Virginia,WV,Clay,54,015,57.49,72.78
West Virginia,WV,Doddridge,54,017,71.82,72.78
West Virginia,WV,Fayette,54,019,57.99,72.78
West Virginia,WV,Gilmer,54,021,58.73,72.78
West Virginia,WV,Grant,54,023,70.00,72.78
West Virginia,WV,Greenbrier,54,025,58.31,72.78
West Virginia,WV,Hampshire,54,027,66.18,72.78
West Virginia,WV,Hancock,54,029,75.30,72.78
West Virginia,WV,Hardy,54,031,78.00,72.78
West Virginia,WV,Harrison,54,033,62.13,72.78
West Virginia,WV,Jackson,54,035,52.47,72.78
West Virginia,WV,Jefferson,54,037,129.99,72.78
West Virginia,WV,Kanawha,54,039,59.98,72.78
West Virginia,WV,Lewis,54,041,53.98,72.78
West Virginia,WV,Lincoln,54,043,65.22,72.78
West Virginia,WV,Logan,54,045,65.18,72.78
West Virginia,WV,Marion,54,049,60.98,72.78
West Virginia,WV,Marshall,54,051,58.73,72.78
West Virginia,WV,Mason,54,053,60.17,72.78
West Virginia,WV,McDowell,54,047,71.66,72.78
West Virginia,WV,Mercer,54,055,57.49,72.78
West Virginia,WV,Mineral,54,057,58.99,72.78
West Virginia,WV,Mingo,54,059,50.99,72.78
West Virginia,WV,Monongalia,54,061,59.98,72.78
West Virginia,WV,Monroe,54,063,34.99,72.78
West Virginia,WV,Morgan,54,065,63.31,72.78
West Virginia,WV,Nicholas,54,067,58.31,72.78
West Virginia,WV,Ohio,54,069,58.73,72.78
West Virginia,WV,Pendleton,54,071,65.00,72.78
West Virginia,WV,Pleasants,54,073,65.22,72.78
West Virginia,WV,Pocahontas,54,075,58.33,72.78
West Virginia,WV,Preston,54,077,64.28,72.78
West Virginia,WV,Putnam,54,079,62.97,72.78
West Virginia,WV,Raleigh,54,081,60.70,72.78
West Virginia,WV,Randolph,54,083,54.16,72.78
West Virginia,WV,Ritchie,54,085,75.22,72.78
West Virginia,WV,Roane,54,087,54.97,72.78
West Virginia,WV,Summers,54,089,57.49,72.78
West Virginia,WV,Taylor,54,091,64.99,72.78
West Virginia,WV,Tucker,54,093,51.66,72.78
West Virginia,WV,Tyler,54,095,57.49,72.78
West Virginia,WV,Upshur,54,097,57.49,72.78
West Virginia,WV,Wayne,54,099,60.14,72.78
West Virginia,WV,Webster,54,101,70.00,72.78
West Virginia,WV,Wetzel,54,103,58.73,72.78
West Virginia,WV,Wirt,54,105,57.49,72.78
West Virginia,WV,Wood,54,107,61.34,72.78
West Virginia,WV,Wyoming,54,109,61.25,72.78
Wisconsin,WI,Adams,55,001,58.30,84.82
Wisconsin,WI,Ashland,55,003,62.66,84.82
Wisconsin,WI,Barron,55,005,75.36,84.82
Wisconsin,WI,Bayfield,55,007,76.66,84.82
Wisconsin,WI,Brown,55,009,63.59,84.82
Wisconsin,WI,Buffalo,55,011,61.13,84.82
Wisconsin,WI,Burnett,55,013,79.96,84.82
Wisconsin,WI,Calumet,55,015,63.99,84.82
Wisconsin,WI,Chippewa,55,017,67.21,84.82
Wisconsin,WI,Clark,55,019,65.31,84.82
Wisconsin,WI,Columbia,55,021,66.39,84.82
Wisconsin,WI,Crawford,55,023,56.65,84.82
Wisconsin,WI,Dane,55,025,60.99,84.82
Wisconsin,WI,Dodge,55,027,65.31,84.82
Wisconsin,WI,Door,55,029,65.00,84.82
Wisconsin,WI,Douglas,55,031,65.59,84.82
Wisconsin,WI,Dunn,55,033,66.79,84.82
Wisconsin,WI,Eau Claire,55,035,65.57,84.82
Wisconsin,WI,Florence,55,037,65.00,84.82
Wisconsin,WI,Fond du Lac,55,039,65.31,84.82
Wisconsin,WI,Forest,55,041,69.99,84.82
Wisconsin,WI,Grant,55,043,65.66,84.82
Wisconsin,WI,Green,55,045,67.97,84.82
Wisconsin,WI,Green Lake,55,047,69.99,84.82
Wisconsin,WI,Iowa,55,049,58.98,84.82
Wisconsin,WI,Iron,55,051,81.66,84.82
Wisconsin,WI,Jackson,55,053,66.71,84.82
Wisconsin,WI,Jefferson,55,055,65.31,84.82
Wisconsin,WI,Juneau,55,057,62.26,84.82
Wisconsin,WI,Kenosha,55,059,65.31,84.82
Wisconsin,WI,Kewaunee,55,061,65.31,84.82
Wisconsin,WI,La Crosse,55,063,66.66,84.82
Wisconsin,WI,Lafayette,55,065,67.98,84.82
Wisconsin,WI,Langlade,55,067,69.99,84.82
Wisconsin,WI,Lincoln,55,069,69.99,84.82
Wisconsin,WI,Manitowoc,55,071,68.98,84.82
Wisconsin,WI,Marathon,55,073,67.97,84.82
Wisconsin,WI,Marinette,55,075,69.99,84.82
Wisconsin,WI,Marquette,55,077,64.97,84.82
Wisconsin,WI,Menominee,55,078,69.99,84.82
Wisconsin,WI,Milwaukee,55,079,66.32,84.82
Wisconsin,WI,Monroe,55,081,58.72,84.82
Wisconsin,WI,Oconto,55,083,68.33,84.82
Wisconsin,WI,Oneida,55,085,92.50,84.82
Wisconsin,WI,Outagamie,55,087,63.99,84.82
Wisconsin,WI,Ozaukee,55,089,63.33,84.82
Wisconsin,WI,Pepin,55,091,81.93,84.82
Wisconsin,WI,Pierce,55,093,64.83,84.82
Wisconsin,WI,Polk,55,095,69.64,84.82
Wisconsin,WI,Portage,55,097,58.18,84.82
Wisconsin,WI,Price,55,099,76.66,84.82
Wisconsin,WI,Racine,55,101,67.19,84.82
Wisconsin,WI,Richland,55,103,63.32,84.82
Wisconsin,WI,Rock,55,105,65.31,84.82
Wisconsin,WI,Rusk,55,107,74.97,84.82
Wisconsin,WI,Sauk,55,111,63.39,84.82
Wisconsin,WI,Sawyer,55,113,77.48,84.82
Wisconsin,WI,Shawano,55,115,58.63,84.82
Wisconsin,WI,Sheboygan,55,117,68.98,84.82
Wisconsin,WI,Saint Croix,55,109,79.76,84.82
Wisconsin,WI,Taylor,55,119,67.97,84.82
Wisconsin,WI,Trempealeau,55,121,71.96,84.82
Wisconsin,WI,Vernon,55,123,61.24,84.82
Wisconsin,WI,Vilas,55,125,84.98,84.82
Wisconsin,WI,Walworth,55,127,63.97,84.82
Wisconsin,WI,Washburn,55,129,68.98,84.82
Wisconsin,WI,Washington,55,131,67.19,84.82
Wisconsin,WI,Waukesha,55,133,67.19,84.82
Wisconsin,WI,Waupaca,55,135,61.48,84.82
Wisconsin,WI,Waushara,55,137,57.47,84.82
Wisconsin,WI,Winnebago,55,139,63.59,84.82
Wisconsin,WI,Wood,55,141,66.48,84.82
Wyoming,WY,Albany,56,001,70.00,71.51
Wyoming,WY,Big Horn,56,003,64.36,71.51
Wyoming,WY,Campbell,56,005,60.00,71.51
Wyoming,WY,Carbon,56,007,62.00,71.51
Wyoming,WY,Converse,56,009,25.00,71.51
Wyoming,WY,Crook,56,011,71.25,71.51
Wyoming,WY,Fremont,56,013,72.00,71.51
Wyoming,WY,Goshen,56,015,25.00,71.51
Wyoming,WY,Hot Springs,56,017,64.36,71.51
Wyoming,WY,Johnson,56,019,67.50,71.51
Wyoming,WY,Laramie,56,021,71.66,71.51
Wyoming,WY,Lincoln,56,023,64.98,71.51
Wyoming,WY,Natrona,56,025,71.66,71.51
Wyoming,WY,Niobrara,56,027,40.00,71.51
Wyoming,WY,Park,56,029,90.61,71.51
Wyoming,WY,Platte,56,031,25.00,71.51
Wyoming,WY,Sheridan,56,033,66.25,71.51
Wyoming,WY,Sublette,56,035,59.65,71.51
Wyoming,WY,Sweetwater,56,037,63.30,71.51
Wyoming,WY,Teton,56,039,69.99,71.51
Wyoming,WY,Uinta,56,041,63.30,71.51
Wyoming,WY,Washakie,56,043,64.36,71.51
Wyoming,WY,Weston,56,045,66.67,71.51
